BKN	SAC	02/02/22	L	240	101	41	84	48.8	8	25	32	11	14	78.6	10	30	40	22	7	12	13	16	-11
BKN	SAS	01/21/22	W	240	117	48	100	48	9	25	36	12	12	100	12	41	53	24	3	5	8	17	15
BKN	TOR	11/07/21	W	240	116	41	80	51.3	17	38	44.7	17	20	85	12	36	48	29	3	0	16	15	13
BKN	TOR	03/01/22	L	240	108	42	84	50	10	25	40	14	19	73.7	7	30	37	21	3	5	12	21	-1
BKN	UTA	02/04/22	L	240	102	41	99	41.4	12	34	35.3	8	11	72.7	16	26	42	25	10	2	10	12	-23
BKN	WAS	01/19/22	W	240	119	47	89	52.8	8	25	32	17	20	85	7	29	36	23	5	4	15	25	1
BKN	WAS	02/10/22	L	240	112	39	84	46.4	10	29	34.5	24	28	85.7	12	30	42	19	6	3	10	21	-1
BKN	ATL	11/03/21	W	240	117	43	88	48.9	22	48	45.8	9	12	75	7	35	42	34	7	8	16	18	9
BKN	BOS	02/08/22	L	240	91	38	99	38.4	10	36	27.8	5	13	38.5	15	25	40	22	6	4	14	18	-35
BKN	BOS	02/24/22	L	240	106	39	94	41.5	7	29	24.1	21	28	75	8	30	38	25	8	4	11	16	-23
BKN	CHA	10/24/21	L	240	95	38	87	43.7	9	35	25.7	10	12	83.3	9	35	44	18	10	8	17	19	-16
BKN	CHA	03/27/22	L	240	110	43	97	44.3	7	34	20.6	17	26	65.4	14	36	50	30	9	11	11	20	-9
BKN	CHI	12/04/21	L	240	107	46	111	41.4	8	25	32	7	9	77.8	15	40	55	28	8	6	7	19	-4
BKN	CLE	11/17/21	W	240	109	38	83	45.8	12	32	37.5	21	25	84	8	39	47	29	7	3	12	20	10
BKN	CLE	04/08/22	W	240	118	43	92	46.7	12	32	37.5	20	21	95.2	13	32	45	30	5	8	11	20	11
BKN	DAL	03/16/22	L	240	111	45	91	49.5	9	26	34.6	12	15	80	19	26	45	28	2	2	11	21	-2
BKN	DEN	01/26/22	L	240	118	43	88	48.9	12	29	41.4	20	26	76.9	6	32	38	26	6	3	12	25	-6
BKN	DET	10/31/21	W	240	117	47	72	65.3	13	25	52	10	16	62.5	2	39	41	30	7	2	20	19	26
BKN	DET	03/29/22	W	240	130	42	76	55.3	15	28	53.6	31	34	91.2	8	33	41	24	9	6	19	19	7
BKN	GSW	11/16/21	L	240	99	34	88	38.6	10	36	27.8	21	27	77.8	9	29	38	21	12	2	12	23	-18
BKN	HOU	04/05/22	W	240	118	39	86	45.3	15	37	40.5	25	27	92.6	12	40	52	22	6	9	17	23	13
BKN	IND	10/29/21	W	240	105	34	76	44.7	6	26	23.1	31	41	75.6	10	40	50	20	9	6	18	21	7
BKN	IND	04/10/22	W	240	134	52	81	64.2	8	22	36.4	22	25	88	8	42	50	30	5	6	21	16	8
BKN	IND	04/10/22	W	240	134	52	81	64.2	8	22	36.4	22	25	88	8	42	50	30	5	6	21	16	8
BKN	LAC	01/01/22	L	240	116	42	97	43.3	11	33	33.3	21	25	84	17	40	57	26	9	2	15	20	-4
BKN	LAL	01/25/22	L	240	96	37	88	42	7	27	25.9	15	22	68.2	18	36	54	20	5	2	19	12	-10
BKN	MEM	01/03/22	L	240	104	37	82	45.1	9	31	29	21	26	80.8	8	25	33	28	10	10	13	20	-14
BKN	MIA	10/27/21	L	240	93	33	85	38.8	14	43	32.6	13	14	92.9	4	38	42	21	7	7	16	24	-13
BKN	MIA	03/03/22	L	240	107	39	83	47	12	31	38.7	17	22	77.3	7	23	30	24	5	5	13	24	-6
BKN	MIL	01/07/22	L	240	109	42	92	45.7	6	27	22.2	19	20	95	14	35	49	23	8	5	11	16	-12
BKN	MIL	03/31/22	L	265	119	45	97	46.4	18	37	48.6	11	16	68.8	5	36	41	31	12	7	16	25	-1
BKN	MIN	12/03/21	W	240	110	36	76	47.4	6	23	26.1	32	41	78	7	34	41	26	4	4	17	31	5
BKN	NOP	01/15/22	W	240	120	46	84	54.8	12	27	44.4	16	17	94.1	9	35	44	30	5	5	16	21	15
BKN	NYK	11/30/21	W	240	112	41	85	48.2	8	28	28.6	22	25	88	9	29	38	27	7	7	9	14	2
BKN	NYK	03/13/22	W	240	110	44	89	49.4	6	29	20.7	16	22	72.7	12	27	39	30	11	3	14	19	3
BKN	OKC	01/13/22	L	240	109	41	98	41.8	7	32	21.9	20	22	90.9	21	29	50	16	7	11	12	19	-21
BKN	ORL	11/19/21	W	240	115	41	91	45.1	10	33	30.3	23	25	92	14	29	43	19	6	13	11	19	2
BKN	ORL	12/18/21	L	240	93	39	102	38.2	9	46	19.6	6	8	75	16	35	51	24	8	8	16	14	-7
