CHA	HOU	11/27/21	L	265.0	143.0	48.0	103.0	46.6	20.0	50.0	40.0	27.0	30.0	90.0	16.0	23.0	39.0	31.0	10.0	5.0	11.0	23.0	-3.0
CHA	IND	01/26/22	W	240.0	158.0	54.0	93.0	58.1	24.0	45.0	53.3	26.0	33.0	78.8	8.0	28.0	36.0	37.0	9.0	5.0	13.0	29.0	32.0
CHA	NOP	03/11/22	W	240.0	142.0	52.0	87.0	59.8	22.0	47.0	46.8	16.0	20.0	80.0	6.0	32.0	38.0	41.0	11.0	1.0	14.0	23.0	22.0
CHA	OKC	03/14/22	W	240.0	134.0	49.0	91.0	53.8	20.0	35.0	57.1	16.0	21.0	76.2	8.0	29.0	37.0	33.0	12.0	7.0	6.0	17.0	18.0
CHA	SAS	12/15/21	W	240.0	131.0	51.0	86.0	59.3	18.0	34.0	52.9	11.0	16.0	68.8	9.0	39.0	48.0	34.0	3.0	4.0	13.0	16.0	16.0
CHA	BOS	10/25/21	L	265.0	129.0	46.0	103.0	44.7	19.0	44.0	43.2	18.0	28.0	64.3	14.0	38.0	52.0	26.0	4.0	6.0	14.0	25.0	-11.0
CHA	DAL	03/19/22	W	240.0	129.0	44.0	88.0	50.0	20.0	42.0	47.6	21.0	27.0	77.8	10.0	36.0	46.0	33.0	8.0	8.0	9.0	18.0	21.0
CHA	DET	01/05/22	W	240.0	140.0	48.0	81.0	59.3	24.0	42.0	57.1	20.0	29.0	69.0	8.0	41.0	49.0	39.0	6.0	3.0	17.0	21.0	29.0
CHA	DET	02/27/22	L	265.0	126.0	45.0	89.0	50.6	13.0	31.0	41.9	23.0	34.0	67.6	12.0	34.0	46.0	25.0	8.0	8.0	17.0	19.0	-1.0
CHA	MIN	11/26/21	W	240.0	133.0	49.0	88.0	55.7	23.0	40.0	57.5	12.0	15.0	80.0	7.0	37.0	44.0	32.0	5.0	7.0	16.0	21.0	18.0
CHA	ORL	04/07/22	W	240.0	128.0	48.0	92.0	52.2	12.0	34.0	35.3	20.0	27.0	74.1	10.0	46.0	56.0	29.0	9.0	10.0	12.0	17.0	27.0
CHI	ATL	12/27/21	W	240.0	130.0	51.0	94.0	54.3	18.0	37.0	48.6	10.0	14.0	71.4	9.0	35.0	44.0	29.0	5.0	6.0	10.0	19.0	12.0
CHI	BOS	11/01/21	W	240.0	128.0	49.0	86.0	57.0	13.0	31.0	41.9	17.0	18.0	94.4	10.0	40.0	50.0	30.0	7.0	8.0	18.0	19.0	14.0
CHI	ATL	12/29/21	W	240.0	131.0	52.0	84.0	61.9	10.0	22.0	45.5	17.0	22.0	77.3	6.0	35.0	41.0	38.0	9.0	6.0	15.0	18.0	14.0
CHI	CHA	11/29/21	W	240.0	133.0	53.0	89.0	59.6	14.0	30.0	46.7	13.0	19.0	68.4	5.0	36.0	41.0	35.0	3.0	5.0	11.0	19.0	14.0
CHI	DET	01/11/22	W	240.0	133.0	50.0	92.0	54.3	18.0	34.0	52.9	15.0	19.0	78.9	14.0	47.0	61.0	33.0	13.0	4.0	18.0	23.0	46.0
CHI	HOU	12/20/21	W	240.0	133.0	47.0	88.0	53.4	16.0	35.0	45.7	23.0	24.0	95.8	9.0	25.0	34.0	33.0	7.0	5.0	8.0	23.0	15.0
CHI	LAC	03/31/22	W	265.0	135.0	50.0	102.0	49.0	10.0	29.0	34.5	25.0	32.0	78.1	13.0	37.0	50.0	24.0	6.0	3.0	8.0	17.0	5.0
CHI	MIN	02/11/22	W	240.0	134.0	55.0	87.0	63.2	14.0	31.0	45.2	10.0	13.0	76.9	6.0	37.0	43.0	32.0	6.0	3.0	15.0	15.0	12.0
CHI	NOP	10/22/21	W	240.0	128.0	47.0	89.0	52.8	14.0	28.0	50.0	20.0	25.0	80.0	11.0	35.0	46.0	32.0	9.0	7.0	14.0	14.0	16.0
CHI	ORL	02/01/22	W	240.0	126.0	46.0	90.0	51.1	11.0	30.0	36.7	23.0	29.0	79.3	11.0	38.0	49.0	25.0	5.0	6.0	10.0	15.0	11.0
CHI	POR	01/30/22	W	240.0	130.0	50.0	90.0	55.6	13.0	32.0	40.6	17.0	18.0	94.4	8.0	36.0	44.0	36.0	10.0	3.0	7.0	16.0	14.0
CHI	WAS	01/07/22	W	240.0	130.0	48.0	91.0	52.7	15.0	33.0	45.5	19.0	21.0	90.5	10.0	31.0	41.0	34.0	11.0	3.0	15.0	21.0	8.0
CLE	IND	03/08/22	W	240.0	127.0	47.0	94.0	50.0	9.0	32.0	28.1	24.0	27.0	88.9	14.0	26.0	40.0	25.0	13.0	6.0	8.0	16.0	3.0
CLE	NYK	11/07/21	W	240.0	126.0	49.0	90.0	54.4	19.0	35.0	54.3	9.0	11.0	81.8	11.0	37.0	48.0	31.0	8.0	2.0	17.0	18.0	17.0
CLE	MIL	04/10/22	W	240.0	133.0	51.0	94.0	54.3	19.0	38.0	50.0	12.0	17.0	70.6	10.0	38.0	48.0	39.0	5.0	5.0	12.0	26.0	18.0
CLE	TOR	12/26/21	W	240.0	144.0	56.0	106.0	52.8	22.0	52.0	42.3	10.0	12.0	83.3	13.0	39.0	52.0	39.0	12.0	5.0	15.0	17.0	45.0
DAL	DET	04/06/22	W	240.0	131.0	45.0	80.0	56.3	15.0	33.0	45.5	26.0	34.0	76.5	8.0	33.0	41.0	28.0	8.0	1.0	10.0	24.0	18.0
DAL	HOU	01/07/22	W	240.0	130.0	49.0	90.0	54.4	17.0	38.0	44.7	15.0	28.0	53.6	11.0	44.0	55.0	34.0	6.0	4.0	16.0	24.0	24.0
DAL	NOP	12/01/21	W	240.0	139.0	57.0	83.0	68.7	18.0	34.0	52.9	7.0	9.0	77.8	9.0	25.0	34.0	32.0	7.0	2.0	18.0	19.0	32.0
DAL	POR	12/27/21	W	240.0	132.0	48.0	84.0	57.1	12.0	33.0	36.4	24.0	33.0	72.7	10.0	31.0	41.0	38.0	6.0	4.0	13.0	31.0	15.0
DAL	POR	01/26/22	W	240.0	132.0	48.0	88.0	54.5	16.0	36.0	44.4	20.0	26.0	76.9	6.0	39.0	45.0	35.0	6.0	6.0	9.0	21.0	20.0
DAL	IND	01/29/22	W	240.0	132.0	51.0	96.0	53.1	16.0	34.0	47.1	14.0	22.0	63.6	11.0	35.0	46.0	31.0	8.0	7.0	5.0	19.0	27.0
DAL	LAL	03/29/22	W	240.0	128.0	45.0	87.0	51.7	20.0	46.0	43.5	18.0	23.0	78.3	11.0	35.0	46.0	27.0	5.0	1.0	8.0	14.0	18.0
DAL	POR	04/08/22	W	240.0	128.0	42.0	79.0	53.2	20.0	45.0	44.4	24.0	31.0	77.4	9.0	42.0	51.0	25.0	9.0	5.0	15.0	19.0	50.0
DAL	SAS	04/10/22	W	240.0	130.0	46.0	85.0	54.1	20.0	36.0	55.6	18.0	23.0	78.3	10.0	33.0	43.0	34.0	5.0	3.0	16.0	16.0	10.0
DEN	ATL	12/17/21	W	240.0	133.0	50.0	86.0	58.1	17.0	38.0	44.7	16.0	18.0	88.9	4.0	34.0	38.0	35.0	9.0	7.0	17.0	22.0	18.0
DEN	LAL	04/03/22	W	240.0	129.0	47.0	82.0	57.3	12.0	31.0	38.7	23.0	29.0	79.3	6.0	32.0	38.0	33.0	10.0	5.0	12.0	18.0	11.0
DEN	MIL	01/30/22	W	240.0	136.0	53.0	88.0	60.2	23.0	43.0	53.5	7.0	10.0	70.0	6.0	35.0	41.0	39.0	8.0	3.0	10.0	15.0	36.0
DEN	SAC	02/24/22	W	240.0	128.0	48.0	86.0	55.8	15.0	35.0	42.9	17.0	20.0	85.0	3.0	36.0	39.0	30.0	12.0	4.0	17.0	24.0	18.0
DEN	SAS	12/11/21	W	240.0	127.0	47.0	93.0	50.5	20.0	43.0	46.5	13.0	14.0	92.9	10.0	31.0	41.0	33.0	9.0	8.0	12.0	25.0	15.0
DEN	WAS	03/16/22	W	240.0	127.0	46.0	90.0	51.1	15.0	37.0	40.5	20.0	21.0	95.2	8.0	33.0	41.0	30.0	7.0	3.0	10.0	25.0	18.0
DEN	GSW	03/07/22	W	240.0	131.0	46.0	84.0	54.8	10.0	32.0	31.3	29.0	41.0	70.7	7.0	34.0	41.0	39.0	8.0	5.0	9.0	25.0	7.0
DEN	LAC	01/19/22	W	265.0	130.0	48.0	98.0	49.0	13.0	38.0	34.2	21.0	25.0	84.0	13.0	31.0	44.0	32.0	9.0	3.0	12.0	15.0	2.0
DEN	LAC	03/22/22	W	240.0	127.0	45.0	83.0	54.2	16.0	32.0	50.0	21.0	23.0	91.3	6.0	34.0	40.0	31.0	4.0	5.0	11.0	19.0	12.0
DEN	LAL	01/15/22	W	240.0	133.0	47.0	91.0	51.6	23.0	40.0	57.5	16.0	17.0	94.1	9.0	42.0	51.0	35.0	9.0	2.0	6.0	17.0	37.0
DEN	LAL	04/10/22	L	265.0	141.0	49.0	100.0	49.0	15.0	47.0	31.9	28.0	36.0	77.8	11.0	34.0	45.0	33.0	10.0	7.0	14.0	34.0	-5.0
DEN	MIN	04/01/22	L	240.0	130.0	46.0	86.0	53.5	12.0	35.0	34.3	26.0	29.0	89.7	10.0	34.0	44.0	36.0	7.0	2.0	18.0	23.0	-6.0
DEN	NOP	03/06/22	W	265.0	138.0	47.0	87.0	54.0	10.0	33.0	30.3	34.0	43.0	79.1	10.0	37.0	47.0	32.0	7.0	8.0	15.0	26.0	8.0
